  666873.     -0.146720E+07 0.0 0.0   151.900    
  666802.     -0.146711E+07 0.0 0.0   151.910    
  666740.     -0.146701E+07 0.0 0.0   151.919    
  666685.     -0.146691E+07 0.0 0.0   151.929    
  666637.     -0.146681E+07 0.0 0.0   151.939    
  666581.     -0.146671E+07 0.0 0.0   151.949    
  666538.     -0.146660E+07 0.0 0.0   151.959    
  666540.     -0.146649E+07 0.0 0.0   151.969    
  666614.     -0.146640E+07 0.0 0.0   151.979    
  666718.     -0.146635E+07 0.0 0.0   151.989    
  666826.     -0.146631E+07 0.0 0.0   151.999    
  666940.     -0.146629E+07 0.0 0.0   152.008    
  667055.     -0.146630E+07 0.0 0.0   152.018    
  667167.     -0.146633E+07 0.0 0.0   152.028    
  667280.     -0.146635E+07 0.0 0.0   152.038    
  667394.     -0.146636E+07 0.0 0.0   152.048    
  667508.     -0.146638E+07 0.0 0.0   152.058    
  667623.     -0.146637E+07 0.0 0.0   152.068    
  667730.     -0.146633E+07 0.0 0.0   152.078    
  667803.     -0.146624E+07 0.0 0.0   152.087    
  667794.     -0.146612E+07 0.0 0.0   152.097    
  667724.     -0.146603E+07 0.0 0.0   152.107    
  667630.     -0.146597E+07 0.0 0.0   152.117    
  667537.     -0.146590E+07 0.0 0.0   152.127    
  667447.     -0.146583E+07 0.0 0.0   152.137    
  667358.     -0.146576E+07 0.0 0.0   152.147    
  667261.     -0.146569E+07 0.0 0.0   152.157    
  667147.     -0.146568E+07 0.0 0.0   152.167    
  667034.     -0.146570E+07 0.0 0.0   152.176    
  666919.     -0.146570E+07 0.0 0.0   152.186    
  666812.     -0.146566E+07 0.0 0.0   152.196    
  666744.     -0.146557E+07 0.0 0.0   152.206    
  666733.     -0.146545E+07 0.0 0.0   152.216    
  666733.     -0.146534E+07 0.0 0.0   152.226    
  666738.     -0.146522E+07 0.0 0.0   152.236    
  666740.     -0.146511E+07 0.0 0.0   152.246    
  666716.     -0.146500E+07 0.0 0.0   152.256    
  666664.     -0.146489E+07 0.0 0.0   152.265    
  666602.     -0.146480E+07 0.0 0.0   152.275    
  666535.     -0.146470E+07 0.0 0.0   152.285    
  666475.     -0.146461E+07 0.0 0.0   152.295    
  666435.     -0.146450E+07 0.0 0.0   152.305    
  666417.     -0.146438E+07 0.0 0.0   152.315    
  666432.     -0.146427E+07 0.0 0.0   152.325    
  666472.     -0.146416E+07 0.0 0.0   152.335    
  666526.     -0.146406E+07 0.0 0.0   152.345    
  666597.     -0.146397E+07 0.0 0.0   152.354    
  666686.     -0.146390E+07 0.0 0.0   152.364    
  666791.     -0.146385E+07 0.0 0.0   152.374    
  666902.     -0.146382E+07 0.0 0.0   152.384    
  667016.     -0.146380E+07 0.0 0.0   152.394    
  667128.     -0.146383E+07 0.0 0.0   152.404    
  667214.     -0.146391E+07 0.0 0.0   152.414    
  667286.     -0.146400E+07 0.0 0.0   152.424    
  667376.     -0.146407E+07 0.0 0.0   152.434    
  667485.     -0.146410E+07 0.0 0.0   152.443    
  667599.     -0.146409E+07 0.0 0.0   152.453    
  667701.     -0.146404E+07 0.0 0.0   152.463    
  667781.     -0.146395E+07 0.0 0.0   152.473    
  667841.     -0.146386E+07 0.0 0.0   152.483    
  667890.     -0.146375E+07 0.0 0.0   152.493    
  667905.     -0.146364E+07 0.0 0.0   152.503    
  667863.     -0.146353E+07 0.0 0.0   152.513    
  667771.     -0.146346E+07 0.0 0.0   152.523    
  667656.     -0.146346E+07 0.0 0.0   152.532    
  667544.     -0.146348E+07 0.0 0.0   152.542    
  667434.     -0.146352E+07 0.0 0.0   152.552    
  667321.     -0.146354E+07 0.0 0.0   152.562    
  667207.     -0.146353E+07 0.0 0.0   152.572    
  667103.     -0.146348E+07 0.0 0.0   152.582    
  667018.     -0.146340E+07 0.0 0.0   152.592    
  666975.     -0.146329E+07 0.0 0.0   152.602    
  666985.     -0.146318E+07 0.0 0.0   152.612    
  667029.     -0.146307E+07 0.0 0.0   152.621    
  667071.     -0.146297E+07 0.0 0.0   152.631    
  667105.     -0.146286E+07 0.0 0.0   152.641    
  667126.     -0.146274E+07 0.0 0.0   152.651    
  667114.     -0.146263E+07 0.0 0.0   152.661    
  667074.     -0.146252E+07 0.0 0.0   152.671    
  667012.     -0.146242E+07 0.0 0.0   152.681    
  666924.     -0.146235E+07 0.0 0.0   152.691    
  666813.     -0.146232E+07 0.0 0.0   152.701    
  666698.     -0.146232E+07 0.0 0.0   152.710    
  666583.     -0.146232E+07 0.0 0.0   152.720    
  666469.     -0.146230E+07 0.0 0.0   152.730    
  666358.     -0.146228E+07 0.0 0.0   152.740    
  666246.     -0.146225E+07 0.0 0.0   152.750    
  666134.     -0.146222E+07 0.0 0.0   152.760    
  666019.     -0.146222E+07 0.0 0.0   152.770    
  665913.     -0.146227E+07 0.0 0.0   152.780    
  665817.     -0.146233E+07 0.0 0.0   152.790    
  665715.     -0.146239E+07 0.0 0.0   152.799    
  665602.     -0.146241E+07 0.0 0.0   152.809    
  665488.     -0.146241E+07 0.0 0.0   152.819    
  665373.     -0.146240E+07 0.0 0.0   152.829    
  665263.     -0.146237E+07 0.0 0.0   152.839    
  665160.     -0.146232E+07 0.0 0.0   152.849    
  665066.     -0.146225E+07 0.0 0.0   152.859    
  664969.     -0.146219E+07 0.0 0.0   152.869    
  664865.     -0.146214E+07 0.0 0.0   152.879    
  664755.     -0.146211E+07 0.0 0.0   152.888    
  664645.     -0.146207E+07 0.0 0.0   152.898    
  664538.     -0.146203E+07 0.0 0.0   152.908    
  664441.     -0.146197E+07 0.0 0.0   152.918    
  664350.     -0.146190E+07 0.0 0.0   152.928    
  664277.     -0.146181E+07 0.0 0.0   152.938    
  664256.     -0.146170E+07 0.0 0.0   152.948    
  664267.     -0.146158E+07 0.0 0.0   152.958    
  664292.     -0.146147E+07 0.0 0.0   152.968    
  664307.     -0.146136E+07 0.0 0.0   152.978    
  664301.     -0.146124E+07 0.0 0.0   152.987    
  664257.     -0.146114E+07 0.0 0.0   152.997    
  664180.     -0.146105E+07 0.0 0.0   153.007    
  664080.     -0.146099E+07 0.0 0.0   153.017    
  663965.     -0.146099E+07 0.0 0.0   153.027    
  663856.     -0.146102E+07 0.0 0.0   153.037    
  663752.     -0.146107E+07 0.0 0.0   153.047    
  663649.     -0.146113E+07 0.0 0.0   153.057    
  663540.     -0.146116E+07 0.0 0.0   153.066    
  663427.     -0.146118E+07 0.0 0.0   153.076    
  663312.     -0.146118E+07 0.0 0.0   153.086    
  663199.     -0.146116E+07 0.0 0.0   153.096    
  663092.     -0.146111E+07 0.0 0.0   153.106    
  662990.     -0.146106E+07 0.0 0.0   153.116    
  662889.     -0.146101E+07 0.0 0.0   153.126    
  662787.     -0.146095E+07 0.0 0.0   153.136    
  662710.     -0.146087E+07 0.0 0.0   153.146    
  662682.     -0.146076E+07 0.0 0.0   153.155    
  662705.     -0.146064E+07 0.0 0.0   153.165    
  662762.     -0.146054E+07 0.0 0.0   153.175    
  662835.     -0.146045E+07 0.0 0.0   153.185    
  662908.     -0.146036E+07 0.0 0.0   153.195    
  662970.     -0.146027E+07 0.0 0.0   153.205    
  663021.     -0.146016E+07 0.0 0.0   153.215    
  663047.     -0.146005E+07 0.0 0.0   153.225    
  663046.     -0.145994E+07 0.0 0.0   153.235    
  663025.     -0.145982E+07 0.0 0.0   153.245    
  662968.     -0.145972E+07 0.0 0.0   153.254    
  662876.     -0.145966E+07 0.0 0.0   153.264    
  662762.     -0.145964E+07 0.0 0.0   153.274    
  662667.     -0.145970E+07 0.0 0.0   153.284    
  662612.     -0.145980E+07 0.0 0.0   153.294    
  662584.     -0.145992E+07 0.0 0.0   153.304    
  662572.     -0.146003E+07 0.0 0.0   153.314    
  662551.     -0.146014E+07 0.0 0.0   153.324    
  662532.     -0.146026E+07 0.0 0.0   153.333    
  662509.     -0.146037E+07 0.0 0.0   153.343    
  662483.     -0.146048E+07 0.0 0.0   153.353    
  662455.     -0.146059E+07 0.0 0.0   153.363    
  662405.     -0.146070E+07 0.0 0.0   153.373    
  662327.     -0.146078E+07 0.0 0.0   153.383    
  662213.     -0.146077E+07 0.0 0.0   153.393    
  662136.     -0.146069E+07 0.0 0.0   153.403    
  662062.     -0.146060E+07 0.0 0.0   153.413    
  661969.     -0.146053E+07 0.0 0.0   153.422    
  661867.     -0.146048E+07 0.0 0.0   153.432    
  661763.     -0.146043E+07 0.0 0.0   153.442    
  661663.     -0.146037E+07 0.0 0.0   153.452    
  661590.     -0.146029E+07 0.0 0.0   153.462    
  661562.     -0.146017E+07 0.0 0.0   153.472    
  661548.     -0.146006E+07 0.0 0.0   153.482    
  661501.     -0.145995E+07 0.0 0.0   153.492    
  661428.     -0.145987E+07 0.0 0.0   153.502    
  661335.     -0.145980E+07 0.0 0.0   153.511    
  661223.     -0.145977E+07 0.0 0.0   153.521    
  661108.     -0.145977E+07 0.0 0.0   153.531    
  660993.     -0.145977E+07 0.0 0.0   153.541    
  660879.     -0.145976E+07 0.0 0.0   153.551    
  660766.     -0.145973E+07 0.0 0.0   153.561    
  660657.     -0.145970E+07 0.0 0.0   153.571    
  660554.     -0.145965E+07 0.0 0.0   153.581    
  660456.     -0.145959E+07 0.0 0.0   153.591    
  660362.     -0.145952E+07 0.0 0.0   153.600    
  660274.     -0.145945E+07 0.0 0.0   153.610    
  660205.     -0.145936E+07 0.0 0.0   153.620    
  660210.     -0.145924E+07 0.0 0.0   153.630    
  660289.     -0.145916E+07 0.0 0.0   153.640    
  660402.     -0.145914E+07 0.0 0.0   153.650    
  660498.     -0.145920E+07 0.0 0.0   153.660    
  660566.     -0.145929E+07 0.0 0.0   153.670    
  660646.     -0.145938E+07 0.0 0.0   153.680    
  660744.     -0.145943E+07 0.0 0.0   153.689    
  660859.     -0.145944E+07 0.0 0.0   153.699    
  660960.     -0.145938E+07 0.0 0.0   153.709    
  661032.     -0.145929E+07 0.0 0.0   153.719    
  661071.     -0.145919E+07 0.0 0.0   153.729    
  661082.     -0.145907E+07 0.0 0.0   153.739    
  661072.     -0.145896E+07 0.0 0.0   153.749    
  661054.     -0.145884E+07 0.0 0.0   153.759    
  661042.     -0.145873E+07 0.0 0.0   153.769    
  661027.     -0.145861E+07 0.0 0.0   153.778    
  660995.     -0.145850E+07 0.0 0.0   153.788    
  660921.     -0.145842E+07 0.0 0.0   153.798    
  660819.     -0.145836E+07 0.0 0.0   153.808    
  660706.     -0.145834E+07 0.0 0.0   153.818    
  660593.     -0.145837E+07 0.0 0.0   153.828    
  660483.     -0.145840E+07 0.0 0.0   153.838    
  660368.     -0.145841E+07 0.0 0.0   153.848    
  660265.     -0.145836E+07 0.0 0.0   153.858    
  660198.     -0.145826E+07 0.0 0.0   153.867    
  660129.     -0.145817E+07 0.0 0.0   153.877    
  660037.     -0.145810E+07 0.0 0.0   153.887    
  659926.     -0.145807E+07 0.0 0.0   153.897    
  659812.     -0.145809E+07 0.0 0.0   153.907    
  659703.     -0.145813E+07 0.0 0.0   153.917    
  659590.     -0.145815E+07 0.0 0.0   153.927    
  659475.     -0.145814E+07 0.0 0.0   153.937    
  659365.     -0.145811E+07 0.0 0.0   153.947    
  659257.     -0.145807E+07 0.0 0.0   153.956    
  659152.     -0.145802E+07 0.0 0.0   153.966    
  659056.     -0.145796E+07 0.0 0.0   153.976    
  658999.     -0.145786E+07 0.0 0.0   153.986    
  658973.     -0.145775E+07 0.0 0.0   153.996    
  658909.     -0.145765E+07 0.0 0.0   154.006    
  658797.     -0.145762E+07 0.0 0.0   154.016    
  658684.     -0.145764E+07 0.0 0.0   154.026    
  658569.     -0.145765E+07 0.0 0.0   154.036    
  658454.     -0.145764E+07 0.0 0.0   154.045    
  658344.     -0.145761E+07 0.0 0.0   154.055    
  658264.     -0.145753E+07 0.0 0.0   154.065    
  658245.     -0.145741E+07 0.0 0.0   154.075    
  658280.     -0.145730E+07 0.0 0.0   154.085    
  658319.     -0.145719E+07 0.0 0.0   154.095    
  658314.     -0.145708E+07 0.0 0.0   154.105    
  658241.     -0.145699E+07 0.0 0.0   154.115    
  658129.     -0.145697E+07 0.0 0.0   154.125    
  658014.     -0.145696E+07 0.0 0.0   154.134    
  657900.     -0.145695E+07 0.0 0.0   154.144    
  657791.     -0.145691E+07 0.0 0.0   154.154    
  657695.     -0.145685E+07 0.0 0.0   154.164    
  657623.     -0.145676E+07 0.0 0.0   154.174    
  657567.     -0.145666E+07 0.0 0.0   154.184    
  657518.     -0.145655E+07 0.0 0.0   154.194    
  657482.     -0.145645E+07 0.0 0.0   154.204    
  657455.     -0.145633E+07 0.0 0.0   154.214    
  657429.     -0.145622E+07 0.0 0.0   154.223    
  657392.     -0.145611E+07 0.0 0.0   154.233    
  657341.     -0.145601E+07 0.0 0.0   154.243    
  657273.     -0.145592E+07 0.0 0.0   154.253    
  657196.     -0.145583E+07 0.0 0.0   154.263    
  657118.     -0.145575E+07 0.0 0.0   154.273    
  657033.     -0.145567E+07 0.0 0.0   154.283    
  656934.     -0.145561E+07 0.0 0.0   154.293    
  656826.     -0.145557E+07 0.0 0.0   154.303    
  656711.     -0.145557E+07 0.0 0.0   154.312    
  656631.     -0.145565E+07 0.0 0.0   154.322    
  656652.     -0.145576E+07 0.0 0.0   154.332    
  656746.     -0.145583E+07 0.0 0.0   154.342    
  656851.     -0.145588E+07 0.0 0.0   154.352    
  656952.     -0.145593E+07 0.0 0.0   154.362    
  657028.     -0.145602E+07 0.0 0.0   154.372    
  657034.     -0.145613E+07 0.0 0.0   154.382    
  656947.     -0.145621E+07 0.0 0.0   154.391    
  656832.     -0.145622E+07 0.0 0.0   154.401    
  656717.     -0.145622E+07 0.0 0.0   154.411    
  656603.     -0.145623E+07 0.0 0.0   154.421    
  656489.     -0.145624E+07 0.0 0.0   154.431    
  656376.     -0.145627E+07 0.0 0.0   154.441    
  656267.     -0.145630E+07 0.0 0.0   154.451    
  656165.     -0.145636E+07 0.0 0.0   154.461    
  656084.     -0.145644E+07 0.0 0.0   154.471    
  656028.     -0.145654E+07 0.0 0.0   154.480    
  655946.     -0.145662E+07 0.0 0.0   154.490    
  655835.     -0.145659E+07 0.0 0.0   154.500    
  655822.     -0.145648E+07 0.0 0.0   154.510    
  655887.     -0.145638E+07 0.0 0.0   154.520    
  655955.     -0.145629E+07 0.0 0.0   154.530    
  655996.     -0.145618E+07 0.0 0.0   154.540    
  656007.     -0.145607E+07 0.0 0.0   154.550    
  655977.     -0.145596E+07 0.0 0.0   154.560    
  655912.     -0.145586E+07 0.0 0.0   154.569    
  655821.     -0.145579E+07 0.0 0.0   154.579    
  655716.     -0.145574E+07 0.0 0.0   154.589    
  655610.     -0.145570E+07 0.0 0.0   154.599    
  655525.     -0.145562E+07 0.0 0.0   154.609    
  655449.     -0.145554E+07 0.0 0.0   154.619    
  655352.     -0.145547E+07 0.0 0.0   154.629    
  655242.     -0.145544E+07 0.0 0.0   154.639    
  655127.     -0.145544E+07 0.0 0.0   154.649    
  655023.     -0.145548E+07 0.0 0.0   154.658    
  654957.     -0.145558E+07 0.0 0.0   154.668    
  654955.     -0.145569E+07 0.0 0.0   154.678    
  654982.     -0.145580E+07 0.0 0.0   154.688    
  655001.     -0.145592E+07 0.0 0.0   154.698    
  654974.     -0.145603E+07 0.0 0.0   154.708    
  654891.     -0.145611E+07 0.0 0.0   154.718    
  654781.     -0.145614E+07 0.0 0.0   154.728    
  654666.     -0.145613E+07 0.0 0.0   154.738    
  654562.     -0.145608E+07 0.0 0.0   154.747    
  654474.     -0.145601E+07 0.0 0.0   154.757    
  654393.     -0.145592E+07 0.0 0.0   154.767    
  654310.     -0.145585E+07 0.0 0.0   154.777    
  654231.     -0.145576E+07 0.0 0.0   154.787    
  654158.     -0.145567E+07 0.0 0.0   154.797    
  654086.     -0.145558E+07 0.0 0.0   154.807    
  653998.     -0.145551E+07 0.0 0.0   154.817    
  653884.     -0.145552E+07 0.0 0.0   154.827    
  653817.     -0.145562E+07 0.0 0.0   154.836    
  653768.     -0.145572E+07 0.0 0.0   154.846    
  653704.     -0.145582E+07 0.0 0.0   154.856    
  653617.     -0.145589E+07 0.0 0.0   154.866    
  653511.     -0.145594E+07 0.0 0.0   154.876    
  653399.     -0.145596E+07 0.0 0.0   154.886    
  653293.     -0.145601E+07 0.0 0.0   154.896    
  653194.     -0.145607E+07 0.0 0.0   154.906    
  653095.     -0.145613E+07 0.0 0.0   154.916    
  652993.     -0.145618E+07 0.0 0.0   154.925    
  652885.     -0.145622E+07 0.0 0.0   154.935    
  652773.     -0.145625E+07 0.0 0.0   154.945    
  652659.     -0.145626E+07 0.0 0.0   154.955    
  652545.     -0.145627E+07 0.0 0.0   154.965    
  652430.     -0.145628E+07 0.0 0.0   154.975    
  652315.     -0.145627E+07 0.0 0.0   154.985    
  652202.     -0.145625E+07 0.0 0.0   154.995    
  652093.     -0.145621E+07 0.0 0.0   155.005    
  651991.     -0.145616E+07 0.0 0.0   155.014    
  651893.     -0.145610E+07 0.0 0.0   155.024    
  651800.     -0.145603E+07 0.0 0.0   155.034    
  651707.     -0.145596E+07 0.0 0.0   155.044    
  651616.     -0.145589E+07 0.0 0.0   155.054    
  651552.     -0.145580E+07 0.0 0.0   155.064    
  651537.     -0.145568E+07 0.0 0.0   155.074    
  651542.     -0.145557E+07 0.0 0.0   155.084    
  651560.     -0.145546E+07 0.0 0.0   155.094    
  651591.     -0.145535E+07 0.0 0.0   155.103    
  651636.     -0.145524E+07 0.0 0.0   155.113    
  651692.     -0.145514E+07 0.0 0.0   155.123    
  651758.     -0.145504E+07 0.0 0.0   155.133    
  651832.     -0.145496E+07 0.0 0.0   155.143    
  651909.     -0.145487E+07 0.0 0.0   155.153    
  651977.     -0.145478E+07 0.0 0.0   155.163    
  652035.     -0.145468E+07 0.0 0.0   155.173    
  652081.     -0.145457E+07 0.0 0.0   155.183    
  652081.     -0.145446E+07 0.0 0.0   155.192    
  652021.     -0.145436E+07 0.0 0.0   155.202    
  651926.     -0.145430E+07 0.0 0.0   155.212    
  651812.     -0.145428E+07 0.0 0.0   155.222    
  651699.     -0.145430E+07 0.0 0.0   155.232    
  651594.     -0.145435E+07 0.0 0.0   155.242    
  651492.     -0.145440E+07 0.0 0.0   155.252    
  651385.     -0.145444E+07 0.0 0.0   155.262    
  651280.     -0.145449E+07 0.0 0.0   155.272    
  651188.     -0.145456E+07 0.0 0.0   155.281    
  651109.     -0.145464E+07 0.0 0.0   155.291    
  651049.     -0.145474E+07 0.0 0.0   155.301    
  651024.     -0.145485E+07 0.0 0.0   155.311    
  651054.     -0.145496E+07 0.0 0.0   155.321    
  651111.     -0.145506E+07 0.0 0.0   155.331    
  651152.     -0.145517E+07 0.0 0.0   155.341    
  651156.     -0.145529E+07 0.0 0.0   155.351    
  651108.     -0.145539E+07 0.0 0.0   155.361    
  651023.     -0.145547E+07 0.0 0.0   155.370    
  650917.     -0.145551E+07 0.0 0.0   155.380    
  650807.     -0.145555E+07 0.0 0.0   155.390    
  650697.     -0.145558E+07 0.0 0.0   155.400    
  650589.     -0.145562E+07 0.0 0.0   155.410    
  650487.     -0.145567E+07 0.0 0.0   155.420    
  650399.     -0.145575E+07 0.0 0.0   155.430    
  650336.     -0.145584E+07 0.0 0.0   155.440    
  650277.     -0.145594E+07 0.0 0.0   155.450    
  650190.     -0.145602E+07 0.0 0.0   155.459    
  650081.     -0.145605E+07 0.0 0.0   155.469    
  649968.     -0.145608E+07 0.0 0.0   155.479    
  649853.     -0.145608E+07 0.0 0.0   155.489    
  649738.     -0.145608E+07 0.0 0.0   155.499    
  649624.     -0.145607E+07 0.0 0.0   155.509    
  649513.     -0.145604E+07 0.0 0.0   155.519    
  649403.     -0.145600E+07 0.0 0.0   155.529    
  649291.     -0.145598E+07 0.0 0.0   155.539    
  649179.     -0.145595E+07 0.0 0.0   155.548    
  649075.     -0.145590E+07 0.0 0.0   155.558    
  649018.     -0.145580E+07 0.0 0.0   155.568    
  649026.     -0.145569E+07 0.0 0.0   155.578    
  649076.     -0.145559E+07 0.0 0.0   155.588    
  649167.     -0.145552E+07 0.0 0.0   155.598    
  649278.     -0.145549E+07 0.0 0.0   155.608    
  649392.     -0.145547E+07 0.0 0.0   155.618    
  649506.     -0.145546E+07 0.0 0.0   155.628    
  649616.     -0.145542E+07 0.0 0.0   155.637    
  649711.     -0.145536E+07 0.0 0.0   155.647    
  649767.     -0.145526E+07 0.0 0.0   155.657    
  649750.     -0.145515E+07 0.0 0.0   155.667    
  649658.     -0.145508E+07 0.0 0.0   155.677    
  649545.     -0.145506E+07 0.0 0.0   155.687    
  649430.     -0.145507E+07 0.0 0.0   155.697    
  649316.     -0.145507E+07 0.0 0.0   155.707    
  649201.     -0.145506E+07 0.0 0.0   155.717    
  649090.     -0.145503E+07 0.0 0.0   155.726    
  648984.     -0.145499E+07 0.0 0.0   155.736    
  648881.     -0.145494E+07 0.0 0.0   155.746    
  648778.     -0.145489E+07 0.0 0.0   155.756    
  648669.     -0.145485E+07 0.0 0.0   155.766    
  648554.     -0.145485E+07 0.0 0.0   155.776    
  648448.     -0.145490E+07 0.0 0.0   155.786    
  648346.     -0.145495E+07 0.0 0.0   155.796    
  648233.     -0.145497E+07 0.0 0.0   155.806    
  648118.     -0.145497E+07 0.0 0.0   155.815    
  648009.     -0.145494E+07 0.0 0.0   155.825    
  647921.     -0.145486E+07 0.0 0.0   155.835    
  647858.     -0.145476E+07 0.0 0.0   155.845    
  647811.     -0.145466E+07 0.0 0.0   155.855    
  647747.     -0.145456E+07 0.0 0.0   155.865    
  647657.     -0.145449E+07 0.0 0.0   155.875    
  647551.     -0.145445E+07 0.0 0.0   155.885    
  647438.     -0.145443E+07 0.0 0.0   155.895    
  647323.     -0.145443E+07 0.0 0.0   155.904    
  647208.     -0.145443E+07 0.0 0.0   155.914    
  647093.     -0.145444E+07 0.0 0.0   155.924    
  646981.     -0.145446E+07 0.0 0.0   155.934    
  646868.     -0.145449E+07 0.0 0.0   155.944    
  646756.     -0.145451E+07 0.0 0.0   155.954    
  646644.     -0.145454E+07 0.0 0.0   155.964    
  646533.     -0.145457E+07 0.0 0.0   155.974    
  646421.     -0.145459E+07 0.0 0.0   155.984    
  646310.     -0.145462E+07 0.0 0.0   155.993    
  646198.     -0.145465E+07 0.0 0.0   156.003    
  646090.     -0.145469E+07 0.0 0.0   156.013    
  645975.     -0.145468E+07 0.0 0.0   156.023    
  645901.     -0.145459E+07 0.0 0.0   156.033    
  645839.     -0.145450E+07 0.0 0.0   156.043    
  645761.     -0.145441E+07 0.0 0.0   156.053    
  645686.     -0.145433E+07 0.0 0.0   156.063    
  645656.     -0.145422E+07 0.0 0.0   156.073    
  645694.     -0.145411E+07 0.0 0.0   156.082    
  645736.     -0.145400E+07 0.0 0.0   156.092    
  645742.     -0.145389E+07 0.0 0.0   156.102    
  645701.     -0.145378E+07 0.0 0.0   156.112    
  645626.     -0.145369E+07 0.0 0.0   156.122    
  645539.     -0.145362E+07 0.0 0.0   156.132    
  645456.     -0.145354E+07 0.0 0.0   156.142    
  645375.     -0.145346E+07 0.0 0.0   156.152    
  645304.     -0.145336E+07 0.0 0.0   156.162    
  645257.     -0.145326E+07 0.0 0.0   156.171    
  645225.     -0.145315E+07 0.0 0.0   156.181    
  645199.     -0.145304E+07 0.0 0.0   156.191    
  645174.     -0.145292E+07 0.0 0.0   156.201    
  645186.     -0.145281E+07 0.0 0.0   156.211    
  645237.     -0.145271E+07 0.0 0.0   156.221    
  645315.     -0.145262E+07 0.0 0.0   156.231    
  645426.     -0.145259E+07 0.0 0.0   156.241    
  645538.     -0.145262E+07 0.0 0.0   156.251    
  645649.     -0.145265E+07 0.0 0.0   156.260    
  645764.     -0.145263E+07 0.0 0.0   156.270    
  645862.     -0.145257E+07 0.0 0.0   156.280    
  645926.     -0.145248E+07 0.0 0.0   156.290    
  645946.     -0.145237E+07 0.0 0.0   156.300    
  645920.     -0.145225E+07 0.0 0.0   156.310    
  645864.     -0.145215E+07 0.0 0.0   156.320    
  645784.     -0.145207E+07 0.0 0.0   156.330    
  645685.     -0.145201E+07 0.0 0.0   156.340    
  645573.     -0.145199E+07 0.0 0.0   156.349    
  645458.     -0.145199E+07 0.0 0.0   156.359    
  645348.     -0.145202E+07 0.0 0.0   156.369    
  645250.     -0.145208E+07 0.0 0.0   156.379    
  645168.     -0.145216E+07 0.0 0.0   156.389    
  645086.     -0.145224E+07 0.0 0.0   156.399    
  644996.     -0.145231E+07 0.0 0.0   156.409    
  644893.     -0.145237E+07 0.0 0.0   156.419    
  644780.     -0.145238E+07 0.0 0.0   156.429    
  644665.     -0.145237E+07 0.0 0.0   156.438    
  644558.     -0.145233E+07 0.0 0.0   156.448    
  644461.     -0.145227E+07 0.0 0.0   156.458    
  644378.     -0.145219E+07 0.0 0.0   156.468    
  644306.     -0.145210E+07 0.0 0.0   156.478    
  644245.     -0.145200E+07 0.0 0.0   156.488    
  644191.     -0.145190E+07 0.0 0.0   156.498    
  644147.     -0.145179E+07 0.0 0.0   156.508    
  644117.     -0.145168E+07 0.0 0.0   156.518    
  644094.     -0.145157E+07 0.0 0.0   156.527    
  644086.     -0.145146E+07 0.0 0.0   156.537    
  644075.     -0.145134E+07 0.0 0.0   156.547    
  644029.     -0.145124E+07 0.0 0.0   156.557    
  643951.     -0.145115E+07 0.0 0.0   156.567    
  643877.     -0.145106E+07 0.0 0.0   156.577    
  643828.     -0.145096E+07 0.0 0.0   156.587    
  643818.     -0.145084E+07 0.0 0.0   156.597    
  643877.     -0.145075E+07 0.0 0.0   156.607    
  643977.     -0.145069E+07 0.0 0.0   156.616    
  644083.     -0.145064E+07 0.0 0.0   156.626    
  644181.     -0.145058E+07 0.0 0.0   156.636    
  644245.     -0.145049E+07 0.0 0.0   156.646    
  644224.     -0.145038E+07 0.0 0.0   156.656    
  644151.     -0.145029E+07 0.0 0.0   156.666    
  644050.     -0.145023E+07 0.0 0.0   156.676    
  643939.     -0.145020E+07 0.0 0.0   156.686    
  643826.     -0.145018E+07 0.0 0.0   156.696    
  643713.     -0.145016E+07 0.0 0.0   156.705    
  643598.     -0.145015E+07 0.0 0.0   156.715    
  643483.     -0.145015E+07 0.0 0.0   156.725    
  643369.     -0.145016E+07 0.0 0.0   156.735    
  643255.     -0.145017E+07 0.0 0.0   156.745    
  643141.     -0.145016E+07 0.0 0.0   156.755    
  643037.     -0.145011E+07 0.0 0.0   156.765    
  642951.     -0.145004E+07 0.0 0.0   156.775    
  642891.     -0.144994E+07 0.0 0.0   156.785    
  642871.     -0.144983E+07 0.0 0.0   156.794    
  642896.     -0.144971E+07 0.0 0.0   156.804    
  642953.     -0.144961E+07 0.0 0.0   156.814    
  643037.     -0.144953E+07 0.0 0.0   156.824    
  643122.     -0.144946E+07 0.0 0.0   156.834    
  643202.     -0.144937E+07 0.0 0.0   156.844    
  643281.     -0.144929E+07 0.0 0.0   156.854    
  643344.     -0.144919E+07 0.0 0.0   156.864    
  643377.     -0.144908E+07 0.0 0.0   156.874    
  643380.     -0.144897E+07 0.0 0.0   156.883    
  643353.     -0.144886E+07 0.0 0.0   156.893    
  643301.     -0.144876E+07 0.0 0.0   156.903    
  643226.     -0.144867E+07 0.0 0.0   156.913    
  643131.     -0.144860E+07 0.0 0.0   156.923    
  643028.     -0.144855E+07 0.0 0.0   156.933    
  642921.     -0.144851E+07 0.0 0.0   156.943    
  642810.     -0.144848E+07 0.0 0.0   156.953    
  642700.     -0.144852E+07 0.0 0.0   156.963    
  642686.     -0.144863E+07 0.0 0.0   156.972    
  642781.     -0.144870E+07 0.0 0.0   156.982    
  642892.     -0.144873E+07 0.0 0.0   156.992    
  642999.     -0.144877E+07 0.0 0.0   157.002    
  643064.     -0.144886E+07 0.0 0.0   157.012    
